geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,competitor_activity_score_control,sentiment_score_control,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,conversions,revenue_per_conversion,population,Channel3_reach,Channel3_frequency
Geo8,1/17/22,1394938,363110,583205,716043,-0.99942756,-1.006468,15508.943,4151.6533,6964.7705,8421.101,12551856,0.03471304,515234.28,386613,1.8520924
Geo8,1/24/22,1672797,1225549,880807,819032,-3.746255,-0.4064241,18598.184,14012.433,10518.803,9632.313,10339350,0.03454253,515234.28,410122,1.9970448
Geo8,1/31/22,411690,702634,778193,273056,5.1165066,0.5127443,4577.1763,8033.634,9293.363,3211.3044,15422881,0.03498661,515234.28,211961,1.288237
Geo8,2/7/22,984691,776544,1046592,843280,0.4932698,5.906778,10947.811,8878.691,12498.646,9917.485,16224027,0.03461698,515234.28,415185,2.0310946
Geo8,2/14/22,1122368,590881,628536,66490,0.23714814,-3.1154888,12478.506,6755.895,7506.124,781.96277,10161559,0.034890473,515234.28,62656,1.0611913
Geo8,2/21/22,1279211,526383,291160,169866,1.7332102,-3.125585,14222.289,6018.451,3477.1008,1997.7273,6955461,0.03489623,515234.28,144940,1.1719747
Geo8,2/28/22,1109384,502671,473009,108839,0.3206595,-0.10288778,12334.149,5747.3374,5648.784,1280.0127,9691750,0.034989562,515234.28,97528,1.1159769
Geo8,3/7/22,1558197,364139,510440,328690,5.772503,-1.9180337,17324.059,4163.4185,6095.794,3865.594,12205967,0.034565892,515234.28,243440,1.350189
Geo8,3/14/22,1072061,749469,888964,68611,-2.1322265,-0.030750616,11919.191,8569.126,10616.216,806.90704,9621424,0.035005506,515234.28,64340,1.0663817
Geo8,3/21/22,1109609,1116306,1203094,671890,-2.2055805,-3.4665594,12336.65,12763.393,14367.63,7901.8345,7579691.5,0.034519967,515234.28,375427,1.7896688
Geo8,3/28/22,1256421,0,137250,433613,2.2175136,-2.9865415,13968.909,0,1639.0717,5099.5522,7097111.5,0.035383217,515234.28,293746,1.4761494
Geo8,4/4/22,1186865,1228967,237845,161306,-1.974936,-2.9604733,13195.584,14051.513,2840.4006,1897.0565,6924282,0.034514308,515234.28,138539,1.1643364
Geo8,4/11/22,1443897,644280,554644,877104,2.036191,-3.0444875,16053.2705,7366.4375,6623.6885,10315.275,11969911,0.035408635,515234.28,421033,2.083219
Geo8,4/18/22,1973089,128114,1091741,570540,-4.591695,1.2944553,21936.836,1464.8038,13037.826,6709.897,10573523,0.0345435,515234.28,344779,1.6547991
Geo8,4/25/22,1288166,1731745,305781,544864,1.4253303,-3.712982,14321.851,19800.074,3651.7083,6407.9316,9986243,0.03467148,515234.28,335831,1.6224351
Geo8,5/2/22,816651,105890,1025438,629120,-3.840416,1.0222614,9079.539,1210.7036,12246.0205,7398.8335,10564592,0.03545044,515234.28,363889,1.7288789
Geo8,5/9/22,921913,1013728,302786,270354,-0.913609,-2.25724,10249.844,11590.558,3615.9412,3179.5273,7566302.5,0.03544615,515234.28,210237,1.2859488
Geo8,5/16/22,1167100,623897,670004,641841,0.85442233,-1.468545,12975.837,7133.3867,8001.344,7548.44,12951681,0.03527513,515234.28,367132,1.7482568
Geo8,5/23/22,1176915,866457,619543,505336,-1.0555184,1.371017,13084.96,9906.72,7398.7275,5943.058,13419366,0.034845725,515234.28,322346,1.5676819
Geo8,5/30/22,1102792,0,61250,523526,-1.47662,-2.6938539,12260.859,0,731.46185,6156.984,7647374.5,0.03502363,515234.28,329171,1.5904378
Geo8,6/6/22,751856,974502,399253,309425,0.3395238,-3.9860964,8359.147,11142.0625,4767.9727,3639.026,8019762,0.035447113,515234.28,232839,1.3289225
Geo8,6/13/22,1523402,658095,542596,576529,-1.1295686,-1.3404124,16937.209,7524.393,6479.808,6780.331,8876618,0.034584865,515234.28,346924,1.6618308
Geo8,6/20/22,1270819,664909,0,814248,1.558038,4.9483976,14128.986,7602.3013,0,9576.051,14365510,0.035114158,515234.28,408723,1.9921756
Geo8,6/27/22,1281297,614158,302528,1007976,-0.7214395,0.14088386,14245.48,7022.0347,3612.86,11854.41,9651357,0.03501444,515234.28,442305,2.2789161
Geo8,7/4/22,1376416,1202344,799228,259655,4.569272,1.8442183,15303.016,13747.116,9544.567,3053.7004,14016239,0.034859005,515234.28,204280,1.271074
Geo8,7/11/22,1024334,831439,479642,748399,1.1251498,-4.316169,11388.5625,9506.338,5727.997,8801.627,8482841,0.035383303,515234.28,394780,1.8957368
Geo8,7/18/22,1657841,707959,960814,339920,4.8490357,1.8867998,18431.902,8094.5176,11474.266,3997.6658,14910893,0.03453711,515234.28,248970,1.3653051
Geo8,7/25/22,1114138,595772,1008665,1066173,0.808232,-3.7612324,12387.004,6811.817,12045.713,12538.842,8353234.5,0.034686226,515234.28,450498,2.3666542
Geo8,8/1/22,1387949,196938,820358,226452,1.359064,-2.2879472,15431.239,2251.7097,9796.907,2663.2131,9216050,0.034771204,515234.28,183953,1.2310319
Geo8,8/8/22,691576,946748,25793,1305620,-0.92997813,2.4227052,7688.953,10824.734,308.02603,15354.884,12483552,0.03453482,515234.28,474291,2.7527826
Geo8,8/15/22,1032520,781567,309973,719285,0.47702795,-3.5334406,11479.574,8936.122,3701.77,8459.229,10426795,0.034888152,515234.28,387809,1.8547404
Geo8,8/22/22,1261783,1217342,874170,282920,3.3024907,-2.5089703,14028.523,13918.598,10439.543,3327.311,12621805,0.03512788,515234.28,217525,1.3006321
Geo8,8/29/22,1200389,1077402,937260,376055,-0.29357508,-1.3224368,13345.944,12318.58,11192.979,4422.6353,10430175,0.035166796,515234.28,267032,1.4082769
Geo8,9/5/22,1080049,786609,228179,961199,-2.0737967,0.7029501,12008.002,8993.7705,2724.967,11304.284,10066303,0.034512784,515234.28,435676,2.2062244
Geo8,9/12/22,1215883,916045,1081992,715007,-2.1458464,6.8128095,13518.207,10473.689,12921.401,8408.917,14741497,0.035109814,515234.28,386718,1.8489106
Geo8,9/19/22,1432874,303316,635314,358395,0.68990946,-0.40274984,15930.717,3467.993,7587.0684,4214.943,12940179,0.034705102,515234.28,258736,1.3851764
Geo8,9/26/22,722007,903915,943206,350427,-0.49507043,5.9314966,8027.2856,10335,11263.986,4121.2344,16360618,0.03487797,515234.28,254080,1.3791995
Geo8,10/3/22,1667497,1161058,900660,657637,1.0191349,2.2888324,18539.258,13275.069,10755.893,7734.2104,13426242,0.03535272,515234.28,372094,1.7673948
Geo8,10/10/22,858835,913841,509349,994041,2.1744356,-0.9169333,9548.541,10448.489,6082.7646,11690.526,10636829,0.035350453,515234.28,440154,2.2583938
Geo8,10/17/22,527921,1098761,0,532927,-3.7919269,6.3856354,5869.434,12562.79,0,6267.5454,12993547,0.034975596,515234.28,332124,1.6046025
Geo8,10/24/22,1638489,468260,903434,963564,-4.5795383,-1.5541974,18216.748,5353.896,10789.0205,11332.098,9359043,0.035327222,515234.28,435995,2.2100346
Geo8,10/31/22,1216593,1755095,840242,0,-1.4892358,0.5139107,13526.101,20067.049,10034.366,0,10100453,0.03455713,515234.28,0,0
Geo8,11/7/22,1373002,542429,433201,1133960,-2.4428096,-3.3269525,15265.059,6201.9146,5173.3877,13336.059,10062157,0.035461888,515234.28,458463,2.4733949
Geo8,11/14/22,1443530,1234636,461296,536980,-1.9745332,-0.79571825,16049.189,14116.33,5508.905,6315.211,9858156,0.035364013,515234.28,333015,1.6124799
Geo8,11/21/22,982347,0,680567,1232312,-2.6610723,-4.8881474,10921.75,0,8127.49,14492.737,8118237,0.035427134,515234.28,468381,2.6310034
Geo8,11/28/22,823847,1176932,0,0,3.0526738,6.6473823,9159.544,13456.565,0,0,14695934,0.035005223,515234.28,0,0
Geo8,12/5/22,1123183,1266807,1032290,758819,1.3067154,-2.3456779,12487.566,14484.16,12327.849,8924.172,11270583,0.035173114,515234.28,397163,1.9105984
Geo8,12/12/22,1372588,1037656,1239522,338082,1.9742464,-3.4813771,15260.456,11864.141,14802.662,3976.0496,11567944,0.035268527,515234.28,247802,1.3643231
Geo8,12/19/22,1799274,629037,660789,158936,0.6903807,-3.4930294,20004.357,7192.1553,7891.297,1869.1838,10367097,0.034991868,515234.28,136630,1.1632584
Geo8,12/26/22,830992,1017813,257604,1294639,4.967598,-2.159913,9238.982,11637.264,3076.3672,15225.741,11722202,0.03489341,515234.28,473215,2.7358367
Geo8,1/2/23,1685452,706289,1613933,542483,-1.2676041,-2.644207,18738.883,8075.424,19273.965,6379.9297,10184260,0.035021804,515234.28,335502,1.6169293
Geo8,1/9/23,1171672,943427,370798,746139,1.8579731,-2.4670982,13026.668,10786.764,4428.1562,8775.048,10270975,0.035084046,515234.28,393720,1.8951006
Geo8,1/16/23,950285,416216,832258,988830,0.9258467,0.37310985,10565.284,4758.8457,9939.02,11629.241,13910703,0.034786757,515234.28,439968,2.2475045
Geo8,1/23/23,1205901,589302,1161699,228221,-3.241901,-3.402369,13407.227,6737.8413,13873.281,2684.0176,7555875.5,0.034758665,515234.28,184008,1.2402776
Geo8,1/30/23,869270,1166570,317840,686475,-4.8321166,0.94857347,9664.558,13338.091,3795.7197,8073.363,10841723,0.034629606,515234.28,379277,1.8099568
Geo8,2/6/23,949628,1014974,521626,62059,-1.8840685,0.03567932,10557.9795,11604.804,6229.38,729.85156,10439818,0.035444316,515234.28,58651,1.0581064
Geo8,2/13/23,1391897,1249242,440102,1018583,0.08930003,4.0248566,15475.134,14283.329,5255.801,11979.154,14474486,0.034790248,515234.28,443863,2.2948139
Geo8,2/20/23,1011091,154836,1087482,604286,-3.6366763,-3.9297574,11241.326,1770.3324,12986.965,7106.7705,8015756,0.03526561,515234.28,355512,1.6997626
Geo8,2/27/23,1135403,817686,295463,534791,-0.88223666,0.4897923,12623.429,9349.092,3528.4883,6289.467,12018624,0.034753945,515234.28,332327,1.6092312
Geo8,3/6/23,1209083,1098392,455684,749533,2.275158,3.824646,13442.6045,12558.571,5441.885,8814.963,14830432,0.0347709,515234.28,394728,1.8988595
Geo8,3/13/23,1400132,219948,795429,25592,-0.34167993,0.11078505,15566.69,2514.7966,9499.199,300.97748,10066558,0.034507707,515234.28,24770,1.0331854
Geo8,3/20/23,724548,479752,437714,560951,-3.0308595,-1.6778083,8055.5366,5485.291,5227.283,6597.1245,6961807.5,0.034863126,515234.28,341472,1.6427438
Geo8,3/27/23,306983,0,752683,407506,1.5187855,-4.80673,3413.042,0,8988.717,4792.518,7160543,0.03545088,515234.28,280793,1.4512683
Geo8,4/3/23,996618,693688,248002,495772,2.736843,5.035556,11080.415,7931.3486,2961.698,5830.5796,15729626,0.03502396,515234.28,318176,1.558169
Geo8,4/10/23,1325682,824429,927114,125939,0.6385874,-4.176026,14738.954,9426.188,11071.8125,1481.1191,8686079,0.03504959,515234.28,111944,1.1250179
Geo8,4/17/23,1020883,806515,622960,464742,6.0581913,1.4988873,11350.193,9221.367,7439.534,5465.648,15712721,0.035273924,515234.28,306286,1.5173465
Geo8,4/24/23,808298,795162,767552,272831,0.21340507,1.0936861,8986.67,9091.562,9166.285,3208.6582,12353124,0.034695487,515234.28,211557,1.2896335
Geo8,5/1/23,1379867,1072740,564561,328439,1.7405651,-3.384602,15341.384,12265.276,6742.1196,3862.642,10039124,0.03474948,515234.28,242687,1.353344
Geo8,5/8/23,971804,894907,486223,175393,-1.904552,-1.2463304,10804.532,10232.006,5806.589,2062.7283,9977463,0.03473631,515234.28,148829,1.1784867
Geo8,5/15/23,1354856,973210,857580,238740,-1.2666831,-0.12141791,15063.311,11127.291,10241.421,2807.7273,9260946,0.03456349,515234.28,191112,1.2492151
Geo8,5/22/23,850529,430229,713347,122684,2.2253704,0.041860797,9456.195,4919.065,8518.957,1442.8384,11836444,0.034670733,515234.28,109024,1.1252935
Geo8,5/29/23,1011636,1008821,718200,1418425,-1.9556289,2.8972292,11247.386,11534.452,8576.912,16681.54,11456092,0.0345159,515234.28,482488,2.939814
Geo8,6/5/23,1197394,847570,889796,0,0.70722926,1.1226852,13312.6455,9690.773,10626.152,0,11834107,0.035185706,515234.28,0,0
Geo8,6/12/23,1107881,507142,579294,272448,0.29863355,0.49110612,12317.438,5798.457,6918.0645,3204.154,9736405,0.035375576,515234.28,212154,1.2841992
Geo8,6/19/23,1615343,335814,771215,505077,2.5325007,1.6836977,17959.41,3839.5618,9210.03,5940.012,12997848,0.034759928,515234.28,322100,1.5680752
Geo8,6/26/23,1005213,1021568,1020084,135588,0.38041508,-4.3240356,11175.975,11680.196,12182.082,1594.5973,6519410.5,0.035266135,515234.28,118857,1.1407658
Geo8,7/3/23,717652,883608,955375,129667,1.8843968,-2.690341,7978.8667,10102.817,11409.312,1524.9626,9400154,0.03492695,515234.28,114811,1.1293952
Geo8,7/10/23,1221216,545338,520238,658637,-1.0841143,-2.1314254,13577.499,6235.175,6212.8037,7745.971,9042259,0.034883223,515234.28,372273,1.7692312
Geo8,7/17/23,1260742,590162,340557,484094,-1.0517213,0.817122,14016.95,6747.6743,4067.0112,5693.2393,11089941,0.034562603,515234.28,313950,1.5419462
Geo8,7/24/23,904321,948662,137845,961651,-2.1675866,3.9857826,10054.256,10846.619,1646.1772,11309.6,9685333,0.03451572,515234.28,435614,2.207576
Geo8,7/31/23,1165368,1388475,611592,392825,0.74002683,-3.056519,12956.58,15875.264,7303.775,4619.8604,10604515,0.034681637,515234.28,275587,1.4254119
Geo8,8/7/23,869209,1338054,845573,160334,0.81493354,3.622222,9663.88,15298.77,10098.03,1885.6252,13331303,0.03454792,515234.28,137413,1.1668037
Geo8,8/14/23,1042026,822212,331321,390489,-4.0096827,-1.1846038,11585.262,9400.841,3956.713,4592.3877,7836144,0.034690693,515234.28,274115,1.4245445
Geo8,8/21/23,1574047,989875,337937,896933,0.24006268,5.794747,17500.28,11317.832,4035.7227,10548.477,14387146,0.034672704,515234.28,424979,2.110535
Geo8,8/28/23,1000204,1154462,474787,543474,-6.103748,1.3964833,11120.284,13199.653,5670.0176,6391.5845,10281223,0.035338387,515234.28,335733,1.6187685
Geo8,9/4/23,938655,909146,643330,817259,-1.4934795,0.27368656,10435.981,10394.809,7682.7974,9611.462,12824263,0.035147183,515234.28,409449,1.9959971
Geo8,9/11/23,1425350,748825,996952,581960,-1.0372062,2.1192336,15847.064,8561.763,11905.834,6844.203,11957773,0.035397314,515234.28,348317,1.670777
Geo8,9/18/23,1176606,703810,276508,740435,-3.9764557,-0.81600523,13081.524,8047.0796,3302.1233,8707.965,10659513,0.0352725,515234.28,392851,1.8847731
Geo8,9/25/23,1345396,926659,913787,549129,1.15472,0.6913992,14958.135,10595.045,10912.658,6458.0903,14096882,0.035498634,515234.28,337859,1.6253201
Geo8,10/2/23,1811789,910135,581110,566058,2.8255296,2.0984898,20143.5,10406.116,6939.7515,6657.186,14388830,0.03474949,515234.28,343252,1.6491033
Geo8,10/9/23,1450646,949599,794024,1038486,0.83157325,-6.563773,16128.306,10857.332,9482.42,12213.227,9444648,0.035080384,515234.28,446510,2.3257844
Geo8,10/16/23,1421499,772168,594631,566926,-0.35759842,0.9049814,15804.249,8828.657,7101.2227,6667.394,13423363,0.03458656,515234.28,343592,1.6499977
Geo8,10/23/23,1363475,0,981194,1011965,2.8974686,0.29854915,15159.137,0,11717.648,11901.323,12890763,0.035308577,515234.28,443153,2.2835567
Geo8,10/30/23,1653899,1234368,459821,24164,0.36424854,-1.6767364,18388.076,14113.266,5491.29,284.18332,11245924,0.03471537,515234.28,23631,1.0225551
Geo8,11/6/23,616438,812839,8108,589352,-4.54069,-3.2333908,6853.568,9293.673,96.82763,6931.1377,7398732,0.034660034,515234.28,351399,1.6771591
Geo8,11/13/23,1232259,715530,700361,942877,4.2945175,-0.13574912,13700.275,8181.0815,8363.875,11088.807,13783014,0.035428446,515234.28,432198,2.1815858
Geo8,11/20/23,788329,744655,335521,892587,-1.6195664,4.8525243,8764.654,8514.085,4006.8704,10497.365,16245602,0.035060097,515234.28,423842,2.1059427
Geo8,11/27/23,677493,593658,646066,296864,-0.8967131,1.5188012,7532.378,6787.646,7715.471,3491.301,11468525,0.034619004,515234.28,226026,1.3134065
Geo8,12/4/23,1579364,383897,1008588,352494,-6.089191,4.3785267,17559.395,4389.323,12044.794,4145.5435,12235028,0.03506106,515234.28,255525,1.3794893
Geo8,12/11/23,996102,512059,0,675131,-3.1741943,-2.556891,11074.678,5854.6763,0,7939.9507,8564799,0.03499133,515234.28,376235,1.7944397
Geo8,12/18/23,1502042,718360,823920,1087753,-4.334429,7.185186,16699.727,8213.438,9839.445,12792.636,16629700,0.034520213,515234.28,453124,2.4005637
Geo8,12/25/23,1013388,616682,828556,581887,-7.2524567,-0.722121,11266.864,7050.893,9894.81,6843.3447,7685996.5,0.03519748,515234.28,348643,1.6690053
Geo8,1/1/24,1183208,1076138,0,226094,-0.15315813,0.45568538,13154.926,12304.128,0,2659.0027,11718439,0.03492948,515234.28,182884,1.23627
Geo8,1/8/24,995306,147371,476754,1009034,1.1068594,-2.8536413,11065.828,1684.9806,5693.508,11866.853,8231775.5,0.03540812,515234.28,442799,2.278763
Geo8,1/15/24,798077,1665829,373905,839001,-0.43624306,1.2813729,8873.033,19046.418,4465.2607,9867.161,11146607,0.034908578,515234.28,413323,2.029892
Geo9,1/25/21,952068,252930,158528,0,1.5659827,2.8694344,10585.107,2891.8997,1893.1785,0,10806310,0.03507051,418599.44,0,0
Geo9,2/1/21,1174527,521932,625082,159471,-4.7222447,-2.0890894,13058.41,5967.56,7464.8755,1875.4758,5049613,0.03529241,418599.44,132383,1.2046185
Geo9,2/8/21,1516622,638483,398486,416234,-4.4000654,-1.5643828,16861.828,7300.157,4758.813,4895.1646,6280848,0.034694444,418599.44,263468,1.5798275
Geo9,2/15/21,941301,468528,426821,147104,0.40542674,-0.6926373,10465.399,5356.9604,5097.1963,1730.0323,8761397,0.035307813,418599.44,123841,1.1878457
Geo9,2/22/21,1168859,180485,723012,324950,-0.19225158,3.4376264,12995.394,2063.5928,8634.378,3821.6094,10713383,0.035328194,418599.44,226521,1.4345249
Geo9,3/1/21,846575,309282,809492,450207,4.977575,3.0492349,9412.234,3536.2056,9667.143,5294.7075,12606928,0.035180703,418599.44,276163,1.630222
Geo9,3/8/21,653439,603836,687370,198831,1.578871,3.2981236,7264.9453,6904.017,8208.733,2338.3733,12208595,0.034848228,418599.44,158739,1.2525655
Geo9,3/15/21,337678,158003,582526,240885,-3.9248662,-0.64948905,3754.3096,1806.5426,6956.6616,2832.9539,6371037,0.03514142,418599.44,182998,1.3163259
Geo9,3/22/21,1274973,585580,443984,302026,0.8541024,-0.9512531,14175.171,6695.2856,5302.1606,3552.0093,8106072,0.034778282,418599.44,215310,1.4027495
Geo9,3/29/21,940684,275465,400374,501381,-5.2386723,1.2741532,10458.54,3149.5557,4781.36,5896.545,9163191,0.034844667,418599.44,292113,1.716394
Geo9,4/5/21,1099522,443771,0,204827,1.0540514,-2.6388707,12224.503,5073.8984,0,2408.89,7649828,0.034582913,418599.44,161770,1.2661618
Geo9,4/12/21,920113,618919,513181,451979,3.763883,-4.995618,10229.831,7076.47,6128.5273,5315.5474,7847800.5,0.034863338,418599.44,276773,1.6330314
Geo9,4/19/21,901712,773939,525825,802053,-0.19676512,1.7868483,10025.249,8848.906,6279.525,9432.631,9910808,0.034757774,418599.44,357181,2.2455087
Geo9,4/26/21,1212864,603197,378913,394295,1.0846121,-4.953687,13484.642,6896.7114,4525.068,4637.1484,6996736.5,0.034899525,418599.44,255468,1.5434222
Geo9,5/3/21,722278,1000714,441585,442247,-2.0771976,-1.5667725,8030.2983,11441.761,5273.511,5201.0933,7137877,0.035265725,418599.44,272794,1.6211756
Geo9,5/10/21,450539,196222,63897,171482,2.0163572,-3.848609,5009.1,2243.5232,763.07294,2016.7324,6191322.5,0.03454044,418599.44,140670,1.2190374
Geo9,5/17/21,962112,626387,793793,431992,-0.961285,3.6909256,10696.776,7161.8564,9479.662,5080.4883,11002949,0.03480869,418599.44,268600,1.6083097
Geo9,5/24/21,1442662,879016,841296,688579,-1.7063838,3.114561,16039.539,10050.314,10046.953,8098.1074,9245710,0.035183925,418599.44,337585,2.0397203
Geo9,5/31/21,801448,752931,0,498570,-0.5550942,2.9119935,8910.512,8608.709,0,5863.486,10692726,0.035385877,418599.44,291638,1.7095509
Geo9,6/7/21,461855,949296,667377,1118996,-1.7537402,6.051424,5134.911,10853.867,7969.972,13160.072,12168428,0.035404254,418599.44,389724,2.8712525
Geo9,6/14/21,1301507,749470,719363,586135,0.33698654,3.5902605,14470.176,8569.138,8590.801,6893.3037,11417612,0.034913648,418599.44,315550,1.8575028
Geo9,6/21/21,959923,508614,543887,17188,-4.2220435,1.8521781,10672.439,5815.2876,6495.2256,202.14133,8562768,0.03457733,418599.44,16701,1.0291599
Geo9,6/28/21,689296,944528,175875,546295,0.4403401,-2.693841,7663.604,10799.353,2100.3403,6424.761,7136832,0.034525003,418599.44,304695,1.792924
Geo9,7/5/21,931912,1142610,275958,837948,2.7085576,1.5935459,10361.013,13064.142,3295.555,9854.777,10827955,0.03543676,418599.44,362243,2.3132207
Geo9,7/12/21,1055314,367735,694448,286975,-6.331634,-0.120482534,11732.998,4204.5337,8293.261,3375.0002,6788704.5,0.035071336,418599.44,207673,1.3818599
Geo9,7/19/21,1142170,211064,680628,262772,3.3629987,0.099705905,12698.665,2413.2207,8128.2188,3090.3584,8309077,0.034673024,418599.44,195063,1.3471135
Geo9,7/26/21,733254,147439,518471,529867,-0.4544028,-5.210504,8152.33,1685.758,6191.702,6231.5576,6394359.5,0.035360813,418599.44,300136,1.765423
Geo9,8/2/21,919096,1082368,931022,381052,6.0088177,3.5545793,10218.524,12375.359,11118.482,4481.403,14806952,0.035175577,418599.44,250373,1.5219373
Geo9,8/9/21,1043177,959284,698029,21928,4.0346894,1.6354091,11598.059,10968.066,8336.025,257.8866,11839727,0.034947142,418599.44,21485,1.020619
Geo9,8/16/21,1157497,869766,707776,458584,-1.3018718,-2.913289,12869.07,9944.554,8452.427,5393.2266,6419342,0.03489296,418599.44,278388,1.6472837
